a,b,c
301,-0.023410643,-0.104685303
302,-0.080933559,0.153209966
303,-0.360315113,0.15018397
304,-0.430933559,0.467715452
305,-0.151628977,0.19142907
306,-0.022594077,-0.083734567
307,0.011046769,-0.252436137
308,-0.122644102,0.099457309
309,-0.255574349,0.262981476
310,-0.056418077,-0.009677691
311,0.230651155,-0.085733107
312,-0.007358792,0.171604089
313,0.071920482,-0.225649357
314,0.337652097,-0.37072572
315,-0.256714652,0.144650664
316,-0.414266893,0.426481367
317,-0.60224428,0.472995983
318,-0.2676129,0.239276207
319,-0.479777067,0.541931661
320,0.254322475,-0.199104983
321,-0.031538317,0.09688345
322,0.144461615,-0.208097547
323,0.275442437,-0.43129947
324,0.467047609,-0.511754774
325,0.333333333,-0.147797252
326,0.59447678,-0.43826509
327,0.469242269,-0.680538524
328,0.434768697,-0.315510174
329,0.304248863,-0.215343253
330,0.12901178,-0.039159121
331,0.140069823,-0.421001413
332,0.345110196,-0.569066441
333,0.281520061,-0.270022778
334,0.0941671,-0.121103818
335,-0.103293551,0.091845574
336,-0.122083344,0.284576615
337,-0.478570417,0.207945089
1,0.202212109,-0.243219167
2,0.397273604,-0.384127083
3,0.132689472,-0.083713637
4,0.346287746,-0.296694774
5,0.060345771,-0.041000607
6,0.304272114,-0.376672083
7,0.1391575,-0.306498179
8,0.014668919,0.045940632
9,0.17735638,-0.362945944
10,0.405699296,-0.359034784
11,0.18141888,-0.089120163
12,-0.0902925,0.052101511
13,-0.276199887,0.061395167
14,-0.379822083,0.318118114
15,0.215701637,-0.258178446
16,-0.016148275,0.0444625
17,-0.180024552,0.294275226
18,-0.398007972,0.446016893
19,-0.267368477,0.02884553
20,-0.438333157,0.3097721
21,0.295452726,-0.173223155
22,0.043197309,0.100669193
23,-0.124268107,0.206854429
24,-0.330645191,0.364932233
25,-0.552299774,0.403983793
26,0.066425083,-0.282552917
27,0.308455959,-0.333689054
28,0.112232089,-0.089702387
29,0.135909345,-0.442866554
30,0.003903455,-0.152602483
31,-0.034211939,0.106524713
32,0.18958757,-0.112595174
33,-0.019895222,0.130657309
34,-0.003322267,-0.270141024
35,0.3098362,-0.37731447
36,-0.215506954,0.150499417
37,0.054114713,-0.089134769
38,-0.269157917,0.125802753
39,0.03797928,-0.159647894
40,-0.255748446,0.185352199
41,-0.481560113,0.274816297
42,0.110631818,-0.17809888
43,-0.008470832,0.144226104
44,-0.309553977,0.253340755
45,-0.071708627,-0.050258107
46,0.129230441,-0.235266024
47,0.432988883,-0.35134947
48,0.239667961,-0.1367769
49,-0.06267697,-0.018949676
50,-0.172692387,0.205505291
51,-0.482801363,0.345689072
52,-0.58198303,0.517522154
53,-0.234089955,0.256965659
54,0.090641336,0.029161059
55,0.287112974,-0.045266328
56,0.40188385,-0.339737804
57,0.337332255,-0.62823072
58,-0.227377293,0.302726112
59,-0.392792067,0.3349689
60,-0.601409696,0.506270463
61,-0.69820322,0.640155338
62,-0.183252783,0.258387961
63,-0.073226979,-0.06950947
64,0.102620486,-0.223324887
65,0.318243899,-0.362144054
66,0.017124658,-0.091129313
67,-0.115707628,0.044839324
68,0.126796125,-0.199324122
69,0.349272207,-0.426165113
70,0.274902145,-0.146458901
71,-0.072279454,-0.09146505
72,-0.183333333,0.16193229
73,-0.536429167,0.108681266
74,-0.145144054,-0.023599479
75,-0.419066441,0.076039457
76,-0.120678711,0.15300947
77,0.06650444,-0.046741137
78,-0.235226205,0.210131059
79,-0.073025112,-0.129818637
80,-0.290369484,0.157631667
81,0.141065684,-0.080933559
82,0.152697452,-0.320687196
83,0.213660251,-0.519363333
84,0.3359808,-0.226774653
85,0.422664534,-0.488661827
86,0.599416059,-0.465314179
87,0.726635417,-0.590597595
88,0.182462439,-0.214056554
89,-0.021072812,0.029430017
90,-0.027714656,-0.35357718
91,-0.106389682,0.001146987
92,-0.264345718,0.21131178
93,-0.165244513,-0.112441137
94,0.205782618,-0.2
95,0.304294469,-0.452737196
96,-0.303085226,0.1710522
97,-0.529054922,0.363787228
98,-0.194992726,0.160910604
99,-0.416505113,0.340548693
100,-0.551319887,0.41701493
101,0.122746071,-0.278418835
102,-0.064629689,0.049225
103,0.157930806,-0.263911667
104,0.320260837,-0.353534054
105,0.485323216,-0.541551137
106,-0.207297387,0.174904614
107,-0.269066441,0.341482227
108,-0.516666667,0.586432286
109,-0.189310287,0.285997553
110,-0.088379454,0.065017027
111,-0.272639341,0.316042636
112,0.244028084,-0.120122246
113,0.324884782,-0.336429329
114,0.223656667,-0.086595304
115,-0.184014372,-0.028512872
116,0.279373045,-0.209446431
117,0.314110774,-0.389140068
118,0.21811835,-0.222640111
119,0.326750304,-0.324781623
120,0.056416667,-0.214204878
121,0.323671796,-0.475143887
122,0.510689713,-0.673437133
123,0.064620148,-0.35
124,0.329359287,-0.375463637
125,0.334756203,-0.621341554
126,0.587989191,-0.751099583
127,0.24642282,-0.137452607
128,-0.122656876,0.068148427
129,-0.361267005,0.251793617
130,-0.591128143,0.20519687
131,-0.644882309,0.500067272
132,0.231347447,-0.132074021
133,-0.100107865,0.014180963
134,0.215934013,-0.181834887
135,-0.027521981,0.05465875
136,0.283887993,-0.166111137
137,0.376698445,-0.292866554
138,-0.334877196,0.124854389
139,-0.426172613,0.370973523
140,-0.5,0.569445206
141,-0.707133446,0.743273104
142,0.036736078,-0.215510174
143,0.27271359,-0.409850287
144,0.510430072,-0.476199887
145,0.662255658,-0.683333333
146,0.198862917,-0.165216044
147,-0.15,-0.117149995
148,-0.178284774,0.093294567
149,0.044659296,-0.051035961
150,-0.22001612,0.166718407
151,-0.36244915,0.365230915
152,-0.19440117,0.213302533
153,-0.330042545,0.414935546
154,-0.305111396,0.076301492
155,0.141920439,0.023800113
156,0.212719804,-0.259094583
157,-0.01329396,-0.008308846
158,0.181348695,-0.232112483
159,-0.170465227,0.039791008
160,0.23823665,-0.093040563
161,0.425420335,-0.214245979
162,-0.170318637,0.250860442
163,0.013321683,-0.053930425
164,0.1368896,-0.352205504
165,-0.123597067,-0.150699764
166,-0.194739774,0.105264035
167,-0.026199887,-0.101329112
168,0.14659697,-0.222773786
169,-0.166734696,-0.041156011
170,-0.223800113,0.278376761
171,-0.046443733,-0.204557843
172,-0.294798013,0.141244611
173,-0.42264362,0.198684668
174,0.191470483,-0.157483576
175,0.264283835,-0.427618317
176,0.392748807,-0.607465417
177,0.197428487,-0.250991554
178,0.149211484,-0.004585174
179,0.350975153,-0.27264362
180,0.222060417,-0.182399014
181,-0.09998303,0.056788019
182,-0.336369696,0.107433831
183,-0.373800113,0.472371929
184,-0.182526667,-0.035059961
185,-0.518944393,0.300678421
186,0.229786122,-0.235773333
187,0.486805695,-0.414266893
188,0.50514176,-0.5763725
189,0.657534112,-0.707684167
190,0.1368896,-0.336836242
191,-0.109238846,0.038275195
192,-0.309459167,0.04462517
193,-0.00251053,-0.04544332
194,-0.171057387,0.146983861
195,0.022550433,-0.068105366
196,-0.268363733,0.096353927
197,-0.070243846,-0.209737665
198,0.116666667,-0.35120922
199,0.312703863,-0.479986305
200,0.294302809,-0.119066441
201,0.365645496,-0.330549357
202,0.44115761,-0.527926857
203,0.334389697,-0.132176841
204,0.478965805,-0.533945817
205,0.2868896,-0.144940412
206,0.291845017,-0.557303992
207,-0.023800113,-0.302328208
208,-0.06085875,0.058173776
209,-0.191342804,0.259720485
210,-0.017526954,-0.176649666
211,-0.29302487,0.052543208
212,-0.3131104,0.341348514
213,0.29058183,-0.174701622
214,0.393437273,-0.375498333
215,-0.032203988,-0.183520704
216,-0.036028502,0.075327646
217,0.114701755,-0.204338187
218,0.184171905,-0.419221537
219,-0.204340304,0.143938035
220,-0.38224197,0.341393472
221,-0.435733107,0.506911966
222,-0.648343107,0.655261141
223,-0.222455271,0.277117337
224,-0.327203278,0.481187326
225,-0.061219937,0.203319409
226,0.21314064,0.020222933
227,-0.10688462,0.168341137
228,0.145641418,-0.04046678
229,0.104596605,-0.299484167
230,0.394426878,-0.346510304
231,0.328071521,-0.152933723
232,0.367517613,-0.417292813
233,0.124835417,-0.103958063
234,0.303373333,-0.41171479
235,0.085603446,-0.188216478
236,-0.10723875,0.053851216
237,-0.218727917,0.224115151
238,-0.020301876,-0.007623716
239,-0.3188404,-0.036577109
240,-0.469952067,0.196499328
241,0.272598466,-0.088046092
242,0.048832484,0.138153795
243,0.02069655,-0.294895833
244,0.278351343,-0.36010572
245,0.043072719,-0.042236311
246,0.361195157,-0.282003091
1,-0.288067005,0.388484011
2,-0.465126003,0.396836762
3,-0.124567483,0.117038545
4,-0.31855487,0.443342913
5,-0.479777067,0.571815432
6,0.275284723,-0.18995205
7,0.508899552,-0.373810569
8,0.652832878,-0.580933559
9,0.291541041,-0.390099393
10,0.13161707,-0.158054696
11,0.288152667,-0.342029054
12,-0.315979393,0.266888012
13,0.01283072,0.02034983
14,-0.207133446,0.311668602
15,0.048316683,-0.080121628
16,0.2380271,-0.147505647
17,0.391149296,-0.390806053
18,-0.191729731,0.275763559
19,-0.028417116,-0.013480191
20,0.270576046,-0.166666667
21,0.382817681,-0.430683863
22,0.146733618,-0.117647917
23,-0.057556443,0.05610625
24,-0.297134809,0.188067196
25,-0.007409938,-0.0699825
26,0.28394878,-0.166666667
27,0.33144377,-0.40961
28,0.28975513,-0.185298522
29,0.445633046,-0.296518516
30,0.18786138,-0.040947276
31,0.424376937,-0.337843326
32,0.573368508,-0.476393096
33,-0.086394279,0.209527917
34,0.166788977,0
35,0.132741786,-0.305165946
36,0.32090815,-0.452861363
37,0.569445206,-0.45953322
38,-0.148735805,0.258225487
39,-0.39046678,0.394681809
40,-0.245330113,-0.01594128
41,-0.39705125,0.327761372
42,-0.119807917,0.087544536
43,-0.292866554,0.347065598
44,-0.204590843,0.257204809
45,-0.009317197,0.005311059
46,0.19186671,-0.172549887
47,0.247484926,-0.451649583
48,0.571815432,-0.54046678
49,0.235463159,-0.304080207
50,0.002162326,-0.038373919
51,0.178741391,-0.317433834
52,0.000428474,0.036885776
53,-0.107732246,0.28394878
54,-0.306939774,0.371780473
55,-0.360734984,0.056885748
56,0.04764418,-0.055216639
57,-0.297981463,0.232593587
58,0.055030211,0.035691921
59,0.160343337,-0.180805276
60,0.388366638,-0.380545833
61,0.266666667,-0.077269809
62,0.322235304,-0.352973364
63,0.15,-0.069420565
64,-0.000309774,0.032823421
65,-0.078599661,0.278933546
66,-0.245266328,0.405035839
67,-0.129917317,0.254228446
68,0.146496173,0
69,0.180892708,-0.192481137
70,0.386076102,-0.375850833
71,0.601801549,-0.5
72,0.283900271,-0.208618981
73,-0.004027787,0.045448259
74,-0.283349583,0.100806938
75,-0.38085447,0.312261429
76,-0.516666667,0.572670186
77,-0.070636758,0.205956041
78,0.115757647,-0.060710626
79,0.044170204,-0.317634696
80,0.302363,-0.37387572
81,0.420892687,-0.607937917
82,-0.182554122,0.230493126
83,-0.371072039,0.380303032
84,-0.52728072,0.513354256
85,-0.642866554,0.705901528
86,0.154944809,-0.201870372
87,-0.061412187,0.011187404
88,0.229460958,-0.147643204
89,0.431198631,-0.3131104
90,0.49341961,-0.5392325
91,-0.186910513,0.315450368
92,-0.373800113,0.409087351
93,-0.655866059,0.511734026
94,-0.746969696,0.706756283
95,0.331674385,-0.148735805
96,0.18408939,-0.442866554
97,0.457725979,-0.51798072
98,0.626987736,-0.712270417
99,-0.229669364,0.330819631
100,-0.45696178,0.310988947
101,-0.516666667,0.598393479
102,-0.688455304,0.617005237
103,0.108321982,-0.276199887
104,-0.081666294,0.099982309
105,0.090397378,-0.169519357
106,0.084573368,-0.466641554
107,0.549500209,-0.54046678
108,-0.108289939,0.346188894
109,0.178994045,0.020222933
110,0.202856862,-0.231032483
111,0.386534628,-0.282097496
112,0.559629324,-0.50397329
113,0.394099128,-0.799552804
114,0.778003921,-0.85151822
115,0.638067005,-0.655803644
116,0.947242855,-0.810737752
117,0.229927573,-0.149188204
118,0.403676487,-0.390040833
119,0.015552839,-0.165875372
120,0.443342913,-0.292640259
121,0.425458316,-0.464400563
122,-0.027335466,0.23150591
123,-0.277837663,0.339936543
124,-0.487987691,0.510269443
125,-0.237502804,0.280638161
126,-0.489864357,0.445313484
127,-0.278564334,0.203363976
128,0.050491548,-0.01783447
129,-0.338399855,0.158532196
130,0.046873989,-0.06303375
131,-0.255737734,0.195882196
132,-0.3019692,0.437841893
133,-0.126199887,0.28394878
134,0.136578559,0.011821778
135,0.266666667,-0.102993101
136,0.363775113,-0.388890175
137,0.49076625,-0.523349015
138,0.258225487,-0.085733107
139,0.260333774,-0.352818941
140,0.546507395,-0.548141554
141,0.597082128,-0.729543637
142,-0.170078107,0.04592941
143,-0.349544054,0.272653977
144,-0.435733107,0.520784102
145,-0.148843508,0.319020434
146,-0.414714645,0.520784102
147,0.32418658,-0.246384696
148,0.404799624,-0.419970113
149,0.508234202,-0.557133446
150,0.628341561,-0.739984583
151,-0.025043395,0.24185994
152,0.110336537,-0.10788727
153,-0.141123592,0.219791502
154,-0.397337039,0.249362288
155,-0.57396875,0.454647501
156,0.219546927,-0.184914454
157,0.319052794,-0.34916987
158,0.605962027,-0.5
159,0.668805994,-0.763428446
160,-0.1262208,0.219495149
161,-0.36055165,0.384555771
162,-0.5,0.514998659
163,-0.716507917,0.631758451
164,0.208489776,-0.280247196
165,0.172982951,-0.45953322
166,0.576078256,-0.516666667
167,0.218644997,-0.283709567
168,0.103514593,-0.146708013
169,0.298747414,-0.36842665
170,-0.20357718,0.346188894
171,0.072999183,0.027468443
172,0.164554167,-0.205965409
173,-0.027424357,-0.020966621
174,-0.188651441,0.17666049
175,-0.285733107,0.451143628
176,0.272598466,-0.166666667
177,-0.03392197,0.117924767
178,0.228709167,-0.058492476
179,0.313197639,-0.404590389
180,0.583024216,-0.557133446
181,0.27380335,-0.1989219
182,0.129756154,0.030889439
183,0.350851216,-0.41115468
184,0.004328035,-0.158289939
185,-0.126402596,0.087364517
186,-0.206694167,0.28292518
187,-0.289286585,0.552420687
188,-0.21710322,0.229750434
189,0.127701909,0.021058898
190,-0.21351362,0.121472689
191,-0.32457737,0.299788375
192,-0.49732947,0.520784102
193,0.251592437,-0.083647578
194,0.321802557,-0.338627274
195,0.063141469,-0.064861857
196,0.30449353,-0.360520304
197,0.530581347,-0.5
198,-0.105976954,0.309672072
199,-0.3630229,0.322972315
200,-0.5,0.517486907
201,-0.3404829,0.193857565
202,-0.447248508,0.494886627
203,-0.122320754,0.098257387
204,-0.291588645,0.296572707
205,-0.396290242,0.539289374
206,-0.214851638,0.226238957
207,-0.089544564,0.0966825
208,0.046600553,-0.028887387
209,0.186514345,-0.24678072
210,0.237077638,-0.43700697
211,0.265955991,-0.228823526
212,-0.002074037,0.084089262
213,0.24533638,-0.173150616
214,-0.103535704,-0.03982046
215,-0.1631104,0.27359475
216,-0.034180946,-0.057869752
217,0.141562387,-0.233146086
218,-0.098982387,-0.093736246
219,-0.182159054,0.185187018
220,0.077100546,-0.024431538
221,-0.149413204,0.236078816
222,-0.32360612,0.37877789
223,0.131618696,-0.126018063
224,0.41761962,-0.1737792
225,0.605962027,-0.45953322
226,0.249998429,-0.249750304
227,0.487987748,-0.58797553
228,0.246848074,-0.139816252
229,0.345963378,-0.385929212
230,0.117864167,-0.094600186
231,0.362207083,-0.335293772
232,0.121325417,-0.032408842
233,-0.00355072,0.108207959
234,-0.169961857,0.232573998
235,0.140220339,-0.023126832
236,-0.167274245,0.096968165
237,-0.330030191,0.234204506
238,0.079312453,-0.316666667
239,0.381145516,-0.438116363
240,0.484892713,-0.594584167
241,0.250025727,-0.29885125
242,-0.088650605,-0.2392254
243,0.320783036,-0.37047415
244,-0.085450563,0.298463288
245,-0.253500979,0.407921722
246,-0.482876441,0.481581729
247,-0.722912387,0.534806526
248,-0.201974016,0.276264741
249,0.115757647,0.082197754
250,0.24185994,-0.102399774
251,0.250859012,-0.369924357
252,0.06329711,-0.038370591
253,-0.142479309,0.16400915
254,0.279373045,-0.067823159
255,0.022933937,0.136706824
256,0.320465601,-0.207133446
257,0.33596637,-0.35775447
258,-0.195777387,0.092264184
259,-0.333606554,0.383331496
260,-0.50229822,0.577245921
261,-0.727009583,0.620188712
262,-0.337832526,0.116666667
263,0.003269059,0.010381059
264,-0.346431242,0.215531087
265,0.041964188,0.0734812
266,0.289727075,-0.108269026
267,0.394333753,-0.395594583
268,-0.20023455,0.171204695
269,0.220086601,-0.080933559
270,-0.28050367,0.052856137
271,-0.379405833,0.332350381
272,-0.45953322,0.536153365
273,-0.094358099,0.250919054
274,-0.42347297,0.5465925
275,-0.659058524,0.60345157
276,-0.427799357,0.282242191
277,-0.146346897,0.333333333
278,-0.148670331,-0.023800113
279,0.067676537,-0.199383635
280,-0.168164021,0.169924783
281,0.084721561,-0.066249668
282,0.297608533,-0.148735805
283,-0.069087354,-0.105763273
284,-0.239883013,0.224086836
285,0.084080921,-0.025074454
286,-0.199422134,0.216866059
287,-0.433664139,0.202383656
288,0.185726442,-0.179052387
289,0.398700758,-0.252399774
290,0.598393479,-0.5
291,0.272759501,-0.285923333
292,0.567098168,-0.580933559
293,-0.1631104,0.256359125
294,0.201156492,0.063888837
295,-0.252399774,0.025176315
296,0.090913143,-0.141186424
297,-0.224894054,0.133975684
298,-0.403679583,0.283910885
299,-0.284545952,0.120849498
300,0.076576806,0.017930861
301,0.134676524,-0.217924887
302,0.055465534,0.08996928
303,0.142656476,-0.249567917
304,0.187076666,-0.449407083
305,-0.124935692,0.309672072
306,-0.356694859,0.333584008
307,-0.435733107,0.561876658
308,-0.204499341,0.246594674
309,-0.446566008,0.464704711
310,0.241514284,-0.171308637
311,0.360502723,-0.252399774
312,0.597538724,-0.45953322
313,0.727903841,-0.666666667
314,0.256994021,-0.284707015
315,0.450751504,-0.368710611
316,0.184307726,-0.093724031
317,-0.03930697,0.016790417
318,0.25929763,-0.119476889
319,-0.054622258,-0.115257497
320,0.300315659,-0.204921379
321,0.445701893,-0.406171976
322,0.331674385,-0.24046678
323,0.169574882,-0.45953322
324,0.557300924,-0.5
325,0.281092073,-0.273800113
326,0.336175201,-0.730933559
327,0.317423604,-0.184444832
328,0.063587354,0.043031876
329,0.256718446,-0.182126786
330,0.349742083,-0.344961817
